,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,pca.expl_var.cov_x,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cor_init,pca.expl_var_PC1.cov_x,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cor_init,pca.costs_runtime,limo.avg_length,limo.avg_length_norm,limo.length_mean,limo.length_sd,limo.cor,limo.cor_norm,limo.ratio_mean,limo.ratio_sd,limo.sd_ratio_reg,limo.sd_ratio_norm,limo.sd_mean_reg,limo.sd_mean_norm,limo.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,kind,dim,fid,ndoe
0,0.6980224102877303,0.7545563052200687,0.018150528069666,0.05894568006558748,3.247677248012497,0.6992945022458166,0.8813220213972613,1.125619338697407,0.9019044315031095,0.04134259999999999,-1.0233327201260882,0.26872011298879694,1.0,0.017071799999999998,0.0819999999999999,0.07299999999999998,1.1236287865268055,0.09570000000000001,0.0914,1.0470938071334281,0.11779999999999997,0.10049999999999999,1.1722518253581284,0.3931478,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5003911846361422,0.5003807490049803,0.5004997761687251,0.611781199146322,0.136919,0.05971647712749982,0.41197993765429686,0.11954309149663693,0.08565042446751818,-0.01127580795395094,0.04485721831861506,4.757708113827259,10.120082829009698,1.7854372370893898,1.1683330062062944,0.09179587853838864,0.6463542994131786,1.4593714,0.15785769687935508,0.731387504205297,0.15702923912098982,0.27262056979851446,-0.10791510158309152,1.0014528,0.5850017227801745,0.7065775596615522,0.7302023116899381,0.7885573807809345,0.22208282226801396,0.6636465884215081,0.7058411294704042,0.7367399702913705,-2.1647911425090083,-1.5306043404354404,-1.4073695746734167,-1.1029666164698542,-3.984255304848746,-1.7227246105186296,-1.5065943453327317,-1.3483348650230813,0.3125496,0.7362012209596953,-0.2192192192192191,0.04036450576899358,-1.1881881881881882,0.4609609609609609,3.5784958,Affine,2,104_2D,
0,0.8389834566033552,0.6557256374078845,0.0008579398456061999,0.06390624176562755,74.65651324369394,0.8519989742389533,0.9769907072669476,6.609238350573345,0.9940880125331054,0.8238156,-0.5957721992712365,-0.6540144573757881,1.8,0.06221,0.06852,0.03655999999999994,1.8783696955885738,0.05412,0.036719999999999996,1.4750320291065937,0.09003999999999994,0.08263999999999992,1.0896120645546723,0.590726,1.0,1.0,0.8333333333333334,0.8333333333333334,0.20040818429262855,0.20039929810944074,0.200770705357281,0.3193319583904214,0.6567102,,,,,,,,,,,,,,0.5312634352338181,0.8583557301513544,0.5044964830640618,0.1698415239294011,-0.24973256659859988,6.702626599999999,0.965124815597747,0.9746970662854035,0.9438893066268186,0.9243682363824316,0.9720833536399527,0.9870154744650638,0.9499170256603767,0.9261915270231269,-0.30644421422552276,-0.22233559055203217,-0.49304807492287495,-0.6645798226498346,-0.2465658314969339,-0.11467807928950999,-0.44231513606107126,-0.6518510161838382,2.4425760000000003,0.7834321316011352,-0.9479479479479476,0.01474166629043136,-1.5925925925925923,0.4764305722288915,8.424138600000001,Affine,5,104_5D,
0,0.28158224993045244,0.7271249781382215,0.024094780740447262,0.02453939501173036,1.0184483986486073,0.4299377421739564,0.5799022645050183,1.2889570425580854,0.8586980248311203,0.08056819999999999,-0.7164538070954425,0.12439349749403435,1.0,0.0132372,0.1,0.09589999999999999,1.0428478493691995,0.19989999999999997,0.16349999999999995,1.2226439604994073,0.3156,0.16749999999999993,1.8843148928437454,0.43727720000000003,1.0,1.0,0.6666666666666666,1.0,0.5003911846361422,0.5003807490049803,0.4998559928585869,0.5105961820782696,0.104176,0.03856619596498664,0.4163509308434132,0.11515331324749938,0.06382047327050341,-0.7423151310748037,-0.5090999051676353,4.751773995280901,12.321679589330682,1.2393047357291402,1.2438901198882193,0.08891579522769508,0.6430924437267731,1.3217084,0.17762957168562582,0.7806391022384952,0.1522328425421294,0.240163097832522,-0.12028691424451428,1.1020206,0.21636819729163997,0.8348764190971296,1.0645277431428601,1.1274479106473274,0.16078426418173672,0.3762562276062866,1.3373802518608622,1.273997424053943,-4.087740312331235,-0.8613511217730488,0.33660145015686993,0.664818051658659,-4.298200570661532,-3.194611212594197,1.727954545212225,1.4033283372091774,0.42161800000000005,0.7114136929876016,-0.4754754754754753,0.03893094493399316,-1.2082082082082082,0.3599599599599599,3.4915011999999996,Affine,2,105_2D,
0,0.5280438130525612,0.6781329477083595,0.008498081714276639,0.026525105178990278,3.1217699285321423,0.7743980635994477,0.6473305385453811,2.745204429165318,0.9116594866135916,0.5932868,-0.6307523504155177,0.1548758478336265,1.0,0.0520506,0.06339999999999998,0.059320000000000005,1.0690718373087535,0.11547999999999996,0.09876,1.1697531743682332,0.21835999999999997,0.12727999999999998,1.716851428187097,0.620595,1.0,1.0,0.8333333333333334,0.8333333333333334,0.20040818429262855,0.20039929810944074,0.20040900813489865,0.2878972771731034,0.41649459999999994,,,,,,,,,,,,,,0.5894774984637604,0.8669853828545222,0.5182416320797432,0.16383394460622383,-0.2929146517982502,5.8509896,0.8541272566650857,0.9224608092576227,0.9540319019762832,1.0000482552053984,0.7609112813238804,0.8508558292019748,0.9173403407348719,0.9995413278624918,-1.2817901679364099,-0.6813399170018585,-0.40392274335733697,0.00042347098048159946,-2.1115487474969505,-1.3171967728935798,-0.7300250373626934,-0.00405085314599486,2.9221372,0.8047455533456827,-1.02002002002002,0.01516676693476062,-1.6046046046046043,0.48535414165666263,9.5349896,Affine,5,105_5D,
0,0.5137222750167156,0.8649459922131808,0.025258263829660475,0.03171549432353438,1.2556493173229433,0.8316718130536043,0.6627880971228031,1.6382432264594637,0.997635302024154,0.054607,-2.1475846014835502,4.852091892002534,1.2,0.034620399999999996,0.0318,0.01209999999999998,2.6419487179487184,0.0067,0.028100000000000003,0.23794549266247378,0.20719999999999997,0.05359999999999996,3.867052519637602,0.31928560000000006,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5003911846361422,0.5003807490049803,0.5003352255562313,0.5725319371785251,0.16336060000000002,0.04535474949057782,0.30783646383456975,0.06327050687003674,0.055516761585714856,0.9857630707534076,0.8570883925489948,1.9541899698267673,3.150568142434845,1.3628964902500509,1.098042662353058,0.04967944883463612,0.6760208900339617,1.5088662,0.18666367202306308,0.781389671702986,0.16635735409869928,0.2437316045733115,-0.06859265674414536,1.0964812,0.1704966711709098,0.2625883914115168,0.3668222243007354,0.6005912051971157,0.15910354571831298,0.24474771652052735,0.34312357063191096,0.5457395292663982,-4.327011494600462,-3.8466255817116233,-3.3029021192053207,-2.083472973872559,-4.306806356299418,-3.8681655699995248,-3.364315610177569,-2.326581252102374,0.3605632,0.7044887651270617,-0.6836836836836835,0.015673464134232182,-1.6246246246246243,0.36856856856856857,3.4008322,Affine,2,106_2D,
0,0.5001002127713468,0.792602263702133,0.00125100801878386,0.0239469494589825,19.166225541928327,0.6136113297352871,0.7846305743381932,13.193885956725898,0.9409043314618458,1.4409714,-1.4387674282668186,3.4815219693462964,3.0,0.0484528,0.04943999999999998,0.03711999999999996,1.3337051016798822,0.13876,0.11091999999999998,1.25129225033155,0.23735999999999996,0.13339999999999994,1.7794952274526803,0.6607374,1.0,1.0,0.8333333333333334,0.8333333333333334,0.20040818429262855,0.20039929810944074,0.2004075908680588,0.28463336720259597,0.9255592,,,,,,,,,,,,,,0.5828424538394066,0.860191897585634,0.5435464633063039,0.1685894004835373,-0.2965716220642802,6.1732074,0.630077049387646,0.7853600842833494,0.9066078503521056,1.0046748044841896,0.6020557631846748,0.7564607057387243,0.897049084692932,1.0082338381312406,-3.250531483917397,-1.8860518068320604,-0.8206384075047589,0.04107756419613502,-3.51451022208701,-2.150852294347422,-0.9092290780907467,0.07271826751666058,2.1897592,0.7978261331665947,-1.024024024024024,0.01075258480117974,-1.7487487487487485,0.491156462585034,9.165069200000001,Affine,5,106_5D,
0,0.7923944574493554,0.8151513246286521,0.040074362041949876,0.04684191683556254,1.168869439021398,0.9428894354537217,0.8345452607275845,1.379013930686057,0.9934973493540475,0.16050599999999998,-1.4501642375180601,1.5359459667805206,1.0,0.016604799999999996,0.030699999999999998,0.012899999999999977,2.4001778706606296,0.009299999999999978,0.01729999999999996,0.5373550632374162,0.06529999999999998,0.059199999999999975,1.102858598370419,0.4429353999999999,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5003911846361422,0.5003807490049803,0.5010113638642919,0.6302845343002219,0.1834926,0.0599263123706974,0.6256992756187681,0.07099621999718492,0.04848352332840959,0.8471184037450084,0.2886611463042299,13.755284824844765,102.03402994177215,1.1588157324226216,1.0755837176464784,0.04357456024024356,0.5546498757964529,1.6034564,0.31280464095551963,0.785297953692483,0.2502612393169695,0.2454511549738748,-0.06256521814129508,1.0242049999999998,0.17060503640747493,0.2636414244252166,0.3636054245037945,0.5521038683619413,0.15769267233825457,0.24528960684606696,0.3425721521600273,0.5279071845469503,-4.326446966752225,-3.841132645640703,-3.3196813929896494,-2.33640042640976,-4.314032818316719,-3.8653908836883715,-3.367140032266385,-2.4179110387303857,0.3187818,0.6645196220838991,-0.7517517517517514,0.01269030801192266,-1.5765765765765765,0.36876876876876874,3.296579199999999,Affine,2,107_2D,
0,0.9171492239589298,0.7182018630697015,0.00051395701189472,0.04710330808269564,91.64953160322374,0.9732698072209063,0.9357018329564932,5.227539734104058,0.9955963221644824,1.1422522000000002,-0.6491675004916946,-0.10040037351064668,1.4,0.0808252,0.03923999999999994,0.027439999999999982,1.4321793833188345,0.05388,0.04519999999999992,1.1919466996239425,0.06668,0.05604,1.1905449720884875,0.6390148000000001,1.0,1.0,0.8333333333333334,0.8333333333333334,0.20040818429262855,0.20039929810944074,0.20062672431505496,0.32629685471524533,1.1712776000000003,,,,,,,,,,,,,,0.7403231070152084,0.8823271769387894,0.5920489701005486,0.15355847366423717,-0.2328843064513332,6.8544936000000005,0.6711841399523324,0.7728130973985285,0.828364829488069,0.8916519968574967,0.6354231216063801,0.7493361305402388,0.8157450171088382,0.8867293619429267,-2.889318668185825,-1.9963026080188626,-1.508166608478183,-0.952059073789781,-3.2198178163997064,-2.2137709421500382,-1.6272770186342775,-1.0003664859702233,2.6052612,0.7837093150233534,-1.14014014014014,0.01201979702376202,-1.7207207207207205,0.4569427771108443,8.0092172,Affine,5,107_5D,
0,0.6391815083985144,0.8742694116998162,0.01080852733495622,0.046222417935738766,4.276365855368294,0.6988529873028609,0.8844425741303323,5.9338411781542835,0.9927646367397991,0.07623100000000001,-2.022850138346097,4.021202443354648,1.0,0.0336042,0.0509,0.013299999999999979,3.83954494547598,0.04259999999999996,0.021999999999999974,1.9506528375006635,0.0492,0.0497,0.9897436164669099,0.5061804000000001,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5003911846361422,0.5003807490049803,0.5004563883349934,0.5999869201402697,0.095255,0.06315746201690539,0.6047323724739,0.06725716574784688,0.08807737175656771,0.9010211120575979,0.3645113994710483,13.757255746590326,42.259271399725485,4.057290602889287,1.345714685032135,0.05512573676219919,0.5594802371380109,1.6507925999999997,0.21967572807194155,0.708491549918782,0.16750932766007592,0.3006068390582007,-0.06267268881488354,1.0901972,0.2375173268515475,0.3845216004083974,0.5876332428088622,0.7003873347564887,0.20274457828643772,0.3263883298116085,0.49771757081846396,0.6193454407429384,-3.9774078238267783,-3.2105748773400054,-2.151066748425282,-1.5628962275940939,-4.083295037063731,-3.450027291940021,-2.5725364879835744,-1.9495934025225068,0.32287119999999997,0.7972022286488072,-0.5035035035035034,0.0236248786915984,-1.3803803803803798,0.5238238238238238,3.4015994000000007,Affine,2,108_2D,
0,0.6555564308906979,0.870466476984921,0.0025396130841940806,0.02541225685401206,10.010007641750182,0.7804099222071332,0.8109015437977736,5.1778219302958215,0.9744233269287094,1.1897912000000002,-1.889864365995446,4.64686008008565,3.2,0.037969199999999995,0.04979999999999998,0.04467999999999996,1.1149638346596817,0.10428,0.08227999999999992,1.2679802917698615,0.14708,0.10663999999999998,1.3799359248306868,0.745293,1.0,1.0,0.8333333333333334,0.8333333333333334,0.20040818429262855,0.20039929810944074,0.20045157705947592,0.30176292532017074,0.6593392,,,,,,,,,,,,,,0.6093634523780972,0.8629329758285756,0.5515577223445816,0.1669211130578468,-0.2589492245588329,6.491052000000001,0.7970589909926172,0.8522936843748985,0.8992551175295974,0.9519284826245666,0.7844935417876374,0.8429958607214598,0.8926482257190191,0.9498617421535451,-1.783248631008788,-1.2979013436487181,-0.8852508911121137,-0.42240627517552404,-1.903280268374791,-1.3866051062452112,-0.9480969664759027,-0.44280378048380625,2.7684314,0.7355630017163508,-0.9999999999999998,0.00582058320407054,-1.9329329329329326,0.48407362945178073,8.657753,Affine,5,108_5D,
