,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.m0,kind,W0,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,x0,x1,DiagonalCMA,DifferentialEvolution,modcma,modde,RCobyla,fid,dim
0,0.8829184904091184,0.7792704113675882,0.00049929305804656,0.067932075318841,160.2494070369707,0.8847241964026189,0.982849750728891,3.4803883053540092,0.9898963670304257,-0.836686818469801,-0.3873526284509007,1.2,0.07069999999999999,0.02669999999999998,2.6729495883594243,0.049,0.026600000000000002,1.8458247580099052,0.019899999999999956,0.019199999999999957,1.037616151018844,0.2071541994507705,0.7185349739083853,0.1864679394297352,0.29188892277267353,-0.07566267737407173,0.7154645647746884,0.7637438261102577,0.7170233429785448,0.7148683781090798,0.34893463603431885,0.6598557043221698,0.6359528942283006,0.6351774241816381,-1.4842174316722068,-1.2324010574380153,-1.4761159566807982,-1.4873567813027067,-3.3344673356042365,-1.742104180250632,-1.8645342439130332,-1.8685067826159092,0.7627238997505696,-0.07507507507507498,0.516016016016016,Affine,0.0,0.1330737391648348,0.0,0.2221955439351025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6447307169000627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,84,23,45,27,79,94,56,59,80,40,18,51,61,23,36,38,72,56,39,93,76,82,83,-2.530798087964347,4.635448982897168,0.893746029411765,0.553439950980392,0.751581023213883,0.64138431372549,0.228730294117647,277,2
0,0.07155010704831752,0.6858756310726746,0.00844767471837486,0.01909399316384118,2.26030496346722,0.0759420624972931,0.8517590001639119,4.4717921215030065,0.9734585497473948,-0.8360697604764891,0.09306591967904451,1.0,0.09160000000000001,0.09689999999999999,0.9465082953891244,0.16969999999999993,0.11449999999999994,1.4822365085086566,0.4721,0.08359999999999992,5.650854066893655,0.1206967253399022,0.7242761788483076,0.14233109668685381,0.26651053468023544,-0.11668615528625077,0.6957231517225029,0.6846282941397186,0.8474143498718361,1.1576982185442266,0.6240518814219408,0.6091121656478163,0.7123130467026557,1.3064739179300737,-1.5872253937897594,-1.6450962286391306,-0.7959498405396384,0.8226150257267161,-1.9254866239228938,-2.001999338221479,-1.473452336147138,1.569662874567867,0.7479145533786975,-0.39139139139139123,0.398998998998999,Affine,0.0,0.0,0.0,0.4757631988314051,0.0,0.0,0.0,0.0,0.0,0.0,0.524236801168595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,69,28,90,21,62,23,21,75,16,62,97,91,65,80,5,46,64,82,41,98,44,89,98,0.9837862332499688,0.8168244119252623,0.686862794117647,0.605217598039216,0.501721394204858,0.685363333333333,0.384662352941176,278,2
0,0.8798209996582258,0.7308740053611145,0.00495615173991404,0.0824184588886671,16.62982976146801,0.8798665033703571,0.9921896978507359,10.961248657006246,0.9961674239620159,-0.876761055910032,-0.40188772164568076,1.0,0.06679999999999992,0.011099999999999981,6.153710407239819,0.044399999999999995,0.01109999999999998,4.051368421052631,0.0094,0.0094,1.00020202020202,0.3102344465222758,0.7747584468962906,0.25524752858600763,0.25364466481513953,-0.06426345128307173,0.3945817913277318,0.629956979568834,0.660367101083389,0.691305169543283,0.27006026991028653,0.5298737599316302,0.5837912197327445,0.6134881588059421,-3.1580930438512036,-1.9302865544818701,-1.771656280013919,-1.6102718840545858,-3.7385252959029764,-2.4078383237111725,-2.1316877349134273,-1.979591981934955,0.6606806427134384,-0.39539539539539514,0.3850850850850851,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5699561226764182,0.0,0.0,0.3799168834260978,0.0,0.0,0.0,0.0,0.050126993897484,0.0,0.0,0.0,0.0,0.0,15,68,51,54,68,89,77,42,46,25,67,35,73,78,22,9,24,23,61,37,45,15,57,14,-4.229654945722553,-1.6758746901656574,0.488902352941177,0.500389117647059,0.776923890995679,0.541930392156863,0.355648774509804,279,2
0,0.7027954960026641,0.8005341821277806,0.016151745145957838,0.05413229866380624,3.35147620587758,0.8134216055919662,0.8041637038793905,2.840168758785908,0.9361273335836297,-1.477240857589614,1.757082921364961,1.0,0.0475,0.0264,1.8076007326007322,0.0514,0.056599999999999984,0.9088886824719264,0.1035,0.09759999999999999,1.060843835156683,0.26824599078775735,0.7372336985650151,0.20458168868130486,0.2777929299689417,-0.10753641761353205,0.29581640633404377,0.35153309713990966,0.45292309834088745,0.6538256365067066,0.25691591118359597,0.3117136094782775,0.3963317302215765,0.58343939736369,-3.6732955888993764,-3.382658052977039,-2.853765707131326,-1.8057800843958085,-3.8058458133160995,-3.525188170905654,-3.0917995439124555,-2.1334932096521575,0.7302205924041048,-0.1991991991991991,0.46276276276276274,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2866973164053178,0.0,0.0,0.0,0.2145020275229491,0.0,0.0,0.0,0.2410246668903424,0.0,0.0,0.227334183341489,0.0,0.0,0.0,0.0304418058399015,52,84,36,27,17,90,41,4,3,19,41,40,58,39,7,36,83,76,20,76,29,94,84,68,1.8862284325091,-3.8222288196713072,0.523990833333333,0.611761960784314,0.862471019392265,0.721197254901961,0.288116666666667,280,2
0,0.8688572209687836,0.7364202722597369,0.03037722632763894,0.057502357244210676,1.8930486341249364,0.9350423116398403,0.8692494835240234,1.7509194544317837,0.9393952043418194,-0.6485578068318807,-0.1756829107709413,2.0,0.0491,0.04029999999999998,1.2348656898656898,0.05929999999999998,0.06389999999999998,0.9282474790847998,0.07849999999999993,0.07789999999999997,1.0077294630835003,0.28607946540619256,0.6742395164935419,0.21856509399794652,0.33205794323010507,-0.14384091779846114,0.21695749804526723,0.30479167758807973,0.41778638593829004,0.6085046371163368,0.19967303529135025,0.28732623140207425,0.3884619539005915,0.5727114167954259,-4.084655704364163,-3.6264788421136354,-3.0370495770667008,-2.0421918170698112,-4.099019238228907,-3.650091508854922,-3.132100162223909,-2.188437019773361,0.79366219583961,0.17317317317317307,0.6420420420420421,Affine,0.0,0.234132006549514,0.0,0.0,0.2313267079802662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241651740856636,0.0,0.0,0.0,0.0,0.0,0.0,0.0903020537017027,0.202587490911881,0.0,66,47,94,23,6,18,53,22,68,75,35,75,98,9,31,96,43,99,75,17,51,66,24,15,3.4829365013712383,-4.453259944038055,0.636192303921569,0.631091715686275,0.81989274970358,0.748687892156863,0.346679068627451,281,2
0,0.6896993918020664,0.8063648506519913,0.020026256374986017,0.05712140680832274,2.852376070830112,0.8165104257790758,0.8647452446530925,6.476151729888043,0.9937158238805704,-1.4402828714878555,1.4341895653288497,1.0,0.038900000000000004,0.0134,2.931582812811956,0.0316,0.0226,1.3986385595081248,0.10800000000000001,0.09790000000000001,1.1034665957438237,0.21749488190386307,0.7331272075909412,0.14457179240418855,0.28550122335567396,-0.06346296838734408,0.21108464724125633,0.3175178002149167,0.432956132853509,0.6486534269353379,0.1857216651941594,0.2712339661025286,0.3786010287007137,0.5783609204751329,-4.115288516405082,-3.560093887971611,-2.957921126203323,-1.8327606228485958,-4.170474513160083,-3.732512688953785,-3.18261128527676,-2.159503468430663,0.8083136215001119,-0.4474474474474472,0.5099099099099099,Affine,0.1027331346654994,0.0,0.0,0.0657311405659717,0.0,0.0,0.0,0.0,0.0,0.0,0.4571817078964541,0.0,0.0,0.0,0.0,0.0,0.0,0.0812314315207888,0.2912181073207593,0.0,0.0019044780305264,0.0,0.0,0.0,28,3,29,52,54,58,45,77,50,22,52,53,31,71,48,90,31,4,35,97,67,64,83,9,-3.024058035059852,3.7120107574471177,0.256888431372549,0.47884068627451,0.558422112473175,0.565854460784314,0.201267892156863,282,2
0,0.9955878809078312,0.5450493660865743,0.00390445985239844,0.10627924308937324,27.220685391787743,0.9960651194834528,0.9955969239895985,1.7635503844376281,0.9971545070898923,0.0175127275738904,-1.2674052134455334,2.0,0.06689999999999996,0.007000000000000001,9.75167851756087,0.045,0.0064,7.071428571428571,0.0057,0.0056,1.0153846153846153,0.28253293961804027,0.7812968963789262,0.25607560559991127,0.24508425668005054,-0.060714971092683555,0.446380933075762,0.5831447087808679,0.6350218440097086,0.6830255571982792,0.36950122910238725,0.5079511516970795,0.5609941564295879,0.6068411175198477,-2.8878975186512683,-2.174478505018976,-1.9038681628018175,-1.6534618913100914,-3.2292250193336,-2.520117983368145,-2.2484509832113617,-2.013636088464126,0.6823923034920687,-0.6596596596596594,0.31071071071071066,Affine,0.0,0.0,0.0,0.0,0.9756338644535106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0243661355464893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,83,56,56,83,26,60,77,86,72,88,90,48,58,63,58,3,7,52,62,2,33,12,48,3.768264339430827,4.881728992282802,0.993795294117647,0.998527745098039,0.998273706284113,0.998207647058824,0.998890637254902,283,2
0,0.7435754911489627,0.829614915583412,0.029425915576749583,0.05101671457016628,1.733746844053251,0.8172039667929774,0.8871471276357399,2.87072384603066,0.9812420709144648,-1.549038505379618,1.9029250834858442,1.2,0.03429999999999998,0.013300000000000001,2.6177765792893717,0.0299,0.03129999999999998,0.959211467588332,0.0905,0.08259999999999997,1.0958033677174717,0.30615519983311745,0.7354376821674882,0.23087749608166308,0.2858784219615228,-0.06547653302650554,0.17686835915707577,0.27479908805592634,0.38583821814126323,0.6227282348633307,0.16303117522597604,0.25256394012600614,0.35295681715371596,0.5601513595769517,-4.293774184735102,-3.782931163410074,-3.203705680836792,-1.967995248002866,-4.2866915597071875,-3.828133752642495,-3.313951530579414,-2.252765424982236,0.7200886130587301,-0.2752752752752752,0.5127127127127127,Affine,0.0,0.1259172338728238,0.0145034069196132,0.0,0.0,0.0,0.1911477553327523,0.1766884314128808,0.0,0.0,0.0,0.0,0.0,0.0,0.1244527782630359,0.0,0.0,0.1045773111495192,0.0825880722863036,0.0,0.0,0.0,0.0,0.1801250107630709,76,53,74,41,91,82,58,68,23,85,36,94,85,87,21,72,55,56,13,22,7,24,61,5,-3.433809670304404,-2.650609544949032,0.956609166666667,0.73012862745098,0.935476967398654,0.767157156862745,0.400437549019608,284,2
0,0.6104827817223792,0.7751674645050547,0.0078346696486172,0.06248326179464694,7.991147102867852,0.6922564899930527,0.8036822566014074,1.7708973558285437,0.9158492323525398,-0.8404166620050812,-0.382445791260126,2.0,0.05839999999999995,0.0624,0.9475740647047249,0.0749,0.07599999999999998,0.9854871037957205,0.11949999999999998,0.11079999999999997,1.0784595867252427,0.1272592926832628,0.6514615188460793,0.1103603507167897,0.33047149877694326,-0.1150264332424454,0.5109590969238458,0.6275877159713767,0.6781498260629351,0.8153882783027958,0.2163728361552359,0.35477047084191593,0.49288545368672515,0.6746580098586721,-2.5510435437421504,-1.9426533866451217,-1.6788977800134801,-0.963005260510793,-4.013491506674311,-3.3046508799479417,-2.597279918560236,-1.6662938727283758,0.7395021319828727,0.20120120120120108,0.627927927927928,Affine,0.1320195902737619,0.0,0.0,0.0,0.1212016915803904,0.0,0.0,0.0,0.0,0.0,0.0,0.166153498479299,0.1190943378251401,0.0,0.0,0.0,0.0,0.0,0.1214933223455447,0.0,0.0,0.120308485277374,0.2197290742184895,0.0,50,62,55,26,10,11,40,11,94,4,2,77,39,81,23,45,74,77,42,42,29,16,67,60,-3.3302452940526828,-0.1195874059963273,0.655302303921569,0.594221960784314,0.797691203417899,0.719071960784314,0.331204411764706,285,2
0,0.754949902858589,0.6978670266472438,0.01871001721438514,0.07165231385641202,3.829672028213241,0.7552764636196215,0.9222463765745452,3.9615348938084525,0.9303089581908411,-0.7036188309796337,-0.6024754587783799,1.2,0.0718,0.04429999999999997,1.6258946361083033,0.0673,0.0639,1.0535033401796983,0.09929999999999997,0.1011,0.9820735788749152,0.20102818298471797,0.7160428456543126,0.1772155941592995,0.2790536629430954,-0.11031331634673591,0.30327708367325457,0.5961236309383563,0.7123685071214633,0.7374094213363814,0.24603017923023457,0.5086819338791255,0.6395602057594643,0.6650253884112596,-3.634377131913824,-2.1067742680511645,-1.5003991168405055,-1.369775249628983,-3.861597375231896,-2.5163745538065605,-1.8460614842131418,-1.7156371907906702,0.6946722694090586,-0.23923923923923912,0.4255255255255255,Affine,0.0,0.0,0.0,0.0,0.0,0.3738485401745843,0.0,0.0,0.0,0.0,0.0205143243806852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226647623821037,0.2829723730626267,0.0,0.0,4,16,41,6,42,57,28,23,76,42,95,12,96,89,64,58,51,29,19,86,88,97,45,54,-3.0440732893341096,-2.5720901197336,0.629404754901961,0.794488578431373,0.513619905733408,0.824599215686274,0.284831323529412,286,2
0,0.7351475798473743,0.8194718383658215,0.00254493924025344,0.07037639390155859,27.658200091207608,0.73532302471032,0.965120531049448,3.9535993734230113,0.9868494192320327,-1.2193283501629946,0.25765049317571964,1.6,0.0743,0.038499999999999965,1.9323429344631875,0.0447,0.0262,1.7078126867583023,0.09159999999999999,0.09009999999999999,1.016862106176165,0.16867834548312205,0.722417720755063,0.17086421099330457,0.2821838936381252,-0.0500487414939513,0.7631439384361093,0.8203912862309662,0.7616714944513363,0.7200421592163291,0.2401698428002982,0.5729813564120965,0.6809983271250815,0.6390810333892738,-1.2355261969564921,-0.9369093834614682,-1.2432153149096097,-1.460368980158099,-3.8916130010513172,-2.187039299083115,-1.6338297921607108,-1.8485137780378906,0.6439922282517194,-0.6076076076076073,0.4672672672672672,Affine,0.0,0.0,0.0,0.1656962510757983,0.261161322695735,0.0,0.0,0.1509288539956256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0048611313299708,0.0,0.0,0.41735244090287,80,66,72,13,94,65,12,71,14,42,99,92,76,48,24,65,17,38,28,33,24,70,85,4,3.213388987280553,1.5542140263091078,0.608759117647059,0.622490882352941,0.592160978334362,0.681478823529412,0.488334411764706,287,2
0,0.2548200082705586,0.7162517754668192,0.011325497508325238,0.028862980046188903,2.5508210621177247,0.6270552904708817,0.5202953612494865,1.5132114874349085,0.8956078354647715,-0.7581603604545658,0.39689129750913077,1.8,0.1,0.07070000000000001,1.4157467713045786,0.25199999999999995,0.11809999999999996,2.1349581978183108,0.29479999999999995,0.14689999999999998,2.0069181129735796,0.13533428510696993,0.6482596643208033,0.1005934058231267,0.3410319521691053,-0.22250278047584454,0.5578135575995751,0.9835428451368955,1.0914501920161706,1.1321223262434188,0.23052791646347554,0.393077548745595,0.596789339931562,1.211012185483806,-2.3066350341705606,-0.08583387132380779,0.47704031754246295,0.6892007517608588,-3.9409943965739473,-3.1084500411313885,-2.0651214945697394,1.0807344378498547,0.8424394588640297,0.2732732732732731,0.6620620620620621,Affine,0.0,0.0,0.0,0.0,0.0,0.2504819763886621,0.0,0.0,0.3475573488637633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019606747475745,0.0,33,10,36,77,73,31,4,84,8,27,36,9,43,24,37,41,94,26,4,1,20,92,45,88,-2.1100800747548334,4.114314507511201,0.42061612745098,0.429341029411765,0.72868492224476,0.496194754901961,0.197255735294118,288,2
0,0.8241405233228063,0.7568076759310898,0.0046698987983208,0.08711545675476198,18.655005131131084,0.8355871547633292,0.9819189731853972,9.986950196298157,0.99502030576241,-0.9235652146745832,-0.4630234447374046,1.0,0.061099999999999974,0.0081,7.569411764705881,0.043699999999999975,0.008099999999999979,5.438492063492063,0.038499999999999986,0.03769999999999998,1.0217098196487826,0.3141911572757027,0.7479489965438691,0.26083383144442523,0.2737578538062415,-0.04996115550505122,0.3182146288248459,0.5241377968327339,0.6281127043496263,0.6835314993255284,0.2714755974002133,0.4409969560982323,0.5482365940920496,0.6065816031789871,-3.556458320485465,-2.482282319651064,-1.9399079492270974,-1.6508227656685552,-3.731272476777722,-2.8630345320542334,-2.3137907128713193,-2.014965837729913,0.5855405321596031,-0.7077077077077074,0.406006006006006,Affine,0.0,0.0,0.0,0.0,0.0,0.1102129855074471,0.0,0.0,0.0,0.0,0.0,0.0,0.2088007821120057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6809862323805471,92,92,69,96,52,94,64,21,80,72,76,96,25,67,26,81,27,52,63,86,45,58,38,35,-4.898312755803111,3.2242087844786766,0.441038480392157,0.386917549019608,0.435965889604218,0.466443676470588,0.247859117647059,289,2
0,0.7247525353249972,0.663019995885056,0.028554206992050378,0.04755936298370152,1.6664209875998637,0.7274644019102218,0.8200531265416832,1.6360970066352565,0.8323087403019123,-0.697654609967819,-0.044750773670444645,1.0,0.0621,0.06669999999999995,0.9362263948982541,0.10139999999999998,0.10269999999999999,0.9885177712606626,0.1487,0.14020000000000002,1.060401959182217,0.18795797187187202,0.6331989195858414,0.14187884122083882,0.3505790469423025,-0.2760309612654452,0.2761443718327813,0.47696881160417764,0.5982106805664211,0.7381333992073247,0.24061265912149876,0.36450634407981186,0.4927077770425459,0.6576806127970279,-3.7759058316364373,-2.728327077271099,-2.095891540029995,-1.3659992619649988,-3.8893307512136497,-3.2548023379174906,-2.5981957852740707,-1.7532591190159323,0.8674107841459044,0.3933933933933932,0.6532532532532531,Affine,0.0,0.0,0.5464111092870665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4535888907129335,0.0,46,71,3,6,13,46,79,90,33,79,62,63,56,39,60,78,83,92,24,50,33,76,74,7,3.9708289220395594,2.858978729248598,0.215948529411765,0.244196617647059,0.435606461475145,0.319347303921569,0.144348823529412,290,2
0,0.7331803337411739,0.720120080793264,0.03710868937834896,0.05132939160593358,1.3832157181826576,0.7336211392897618,0.8788188919852054,6.861355249920831,0.9492059019852876,-0.787665181808551,-0.02459014114123722,1.0,0.050499999999999975,0.052500000000000005,0.9625514254722173,0.1523,0.1362,1.1185273790557555,0.1478,0.1182,1.2504031006074512,0.23185456906833482,0.7889471647281144,0.18685579319029028,0.24281718311894318,-0.08535942784311984,0.17120136519157966,0.2621661704855268,0.5723475021538655,0.817364915019003,0.15831974187440712,0.24272018547021315,0.37848328570542183,0.6900574386780642,-4.323336069530656,-3.8488274930295234,-2.23079989108784,-0.9526961180803883,-4.310821292074488,-3.8785496928659193,-3.1832137632357838,-1.5874295328605572,0.7106251599655242,-0.49949949949949934,0.36866866866866865,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.4088944929570177,0.0,0.0,0.0,0.3312737555115817,0.0,0.0,0.2598317515314005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,62,1,79,65,45,84,55,66,67,80,54,93,63,54,52,54,67,37,12,59,20,87,86,-4.869680083760103,-3.193924170984702,0.363864901960784,0.80265112745098,0.960952121978227,0.807922647058824,0.196235343137255,291,2
0,0.6855043494406823,0.7813114374634752,0.03527621445169044,0.047605523751715714,1.3495146351703435,0.8331653886632884,0.8228556324304993,1.5548123326011878,0.9904305142178336,-1.3178770287615937,1.1871174359442833,1.0,0.0313,0.00979999999999998,3.238533834586467,0.014100000000000001,0.019200000000000002,0.7383437477555125,0.10199999999999995,0.1045,0.9760583634130476,0.184833338018029,0.7402734709334541,0.185902784822008,0.2725519163772173,-0.06729352309988,0.16417234598320504,0.25344987663414426,0.35298230690377375,0.5545152972973725,0.15574617341612934,0.24133593228945632,0.3359883109210559,0.5287309777033762,-4.360001660058919,-3.894295911007436,-3.375095628933793,-2.323821080988026,-4.3240018286011725,-3.885639662475056,-3.4008594834136696,-2.4136914489819192,0.7494825841915349,-0.6596596596596594,0.4664664664664664,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0602754154551951,0.0,0.0,0.0,0.0,0.0,0.0,0.4222241527854081,0.0,0.0,0.0,0.0,0.5175004317593968,0.0,0.0,0.0,0.0,32,71,86,44,66,78,55,16,88,71,68,52,37,46,41,5,66,5,63,3,8,26,74,98,-2.1673365908318543,2.124572423244332,0.876969754901961,0.645035343137255,0.692160488383259,0.750398235294118,0.477717009803922,292,2
0,0.6924268527729524,0.736095150492045,0.03424653691853892,0.043276867334487844,1.2637047920406375,0.7546893913623333,0.8151514013221789,6.049108023830728,0.8962229112798106,-1.3596960163146892,1.4251388954628745,1.0,0.04089999999999994,0.04409999999999995,0.9285994169691978,0.08399999999999992,0.08179999999999993,1.027017084188346,0.16119999999999998,0.1548,1.0414933411153295,0.2914548086351023,0.7323421412538555,0.2193423944781887,0.27986528612949646,-0.11482417425852069,0.16434090563321752,0.2935371193476041,0.4525909163423247,0.6598581278177775,0.1556781141689151,0.26462212951340935,0.42031795377337955,0.6109316535322791,-4.359122154179832,-3.685184723479322,-2.8554990600236545,-1.774312114356971,-4.3243494698054805,-3.766373416047523,-2.9689525760395705,-1.9926858171604263,0.7724121374455016,-0.36336336336336317,0.4565565565565565,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4332318781916743,0.0,0.0,0.0,0.0,0.0,0.1480962003832533,0.0,0.4186719214250723,0.0,0.0,0.0,53,76,84,29,14,5,27,68,29,3,97,30,9,1,23,67,32,88,6,77,49,15,58,53,-0.6271886264146866,4.856522473721611,0.533085980392157,0.806778235294118,0.836303955865205,0.819892058823529,0.219272647058824,293,2
0,0.510300101536904,0.7141523247348891,0.01204952227766802,0.04748629653401283,3.941190524730776,0.5948163835796365,0.823063394985394,8.925008406386969,0.9767656828149416,-0.5918245623429577,0.01260815467906978,2.0,0.05499999999999998,0.048799999999999996,1.1321105095992632,0.17319999999999997,0.1392,1.2443106023754271,0.2567,0.15760000000000002,1.6292290538687002,0.14899987180040347,0.736879475961713,0.15385649041732236,0.2677980944622276,-0.09977523432624713,0.4255917803928355,0.6566052826009523,0.7648950975156217,0.98095194120119,0.17904579642304588,0.33354839118534885,0.49416103947557544,0.888809505793659,-2.9963251098787977,-1.7912832648742198,-1.2264005787844323,-0.09936202887361618,-4.204666874945862,-3.4133537093843858,-2.5907482050044024,-0.5694827677902031,0.7361591752024771,-0.39539539539539514,0.43563563563563557,Affine,0.0,0.0,0.243500678873655,0.298528437693694,0.4579708834326509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,76,40,59,63,48,99,92,68,7,47,43,16,22,63,46,45,41,25,50,67,52,86,31,3.4973655322161665,-2.1287416687702745,0.778153039215686,0.828400833333333,0.768244211227719,0.900213382352941,0.690344705882353,294,2
0,0.6381805366109461,0.6008440617575406,0.00897950145345812,0.0639965848341475,7.20250980402008,0.6387991606428485,0.6475434963585963,15.190174827330228,0.6497402981729239,-0.26307188373190915,-0.8105011661455281,1.2,0.1004,0.11469999999999998,0.8785687232143473,0.1925,0.19259999999999994,0.9998903977652291,0.20379999999999998,0.20290000000000002,1.004326367427186,0.2439764228057557,0.6444957037050483,0.18165835845525558,0.3480482072211127,-0.37163311795910425,0.5851070631033011,0.6515394188177087,0.6916140531076822,0.7616993463189206,0.5012344556320621,0.5737081881364754,0.621564851387875,0.7194458645493427,-2.1642485154789832,-1.817712384043864,-1.608664960057487,-1.243070042212782,-2.554541193793237,-2.1833477905317538,-1.938239430955034,-1.4369155713684325,0.8249591269630125,0.6336336336336333,0.6671671671671672,Affine,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3298412843316844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1790519954211119,0.0,0.0,0.4911067202472035,0.0,37,22,27,2,22,53,17,56,84,88,31,43,72,53,5,2,59,4,99,34,67,84,73,6,-0.895974503142277,-4.574819950436889,0.588097941176471,0.310141470588235,0.711827811584404,0.368155147058824,0.193280980392157,295,2
0,0.7117773685302471,0.7692628986362635,0.01025627637819402,0.05986128239877096,5.834388088709477,0.7131737527436791,0.9266553718597998,1.1865659416761953,0.9579995532024522,-1.0030613979762362,0.289814655753812,1.2,0.0828999999999999,0.0694,1.195233373246672,0.08469999999999991,0.0771,1.0988922254694298,0.15859999999999996,0.13579999999999995,1.1679339342761592,0.18766579248486207,0.7395574249685632,0.17150680837055277,0.2740248947222753,-0.09057539063470514,0.5814212010520985,0.8114496046763484,0.8267900486957085,0.7974236568210296,0.1918566378438431,0.3788086204244896,0.6079149773150878,0.7065491755403949,-2.183453151919613,-0.9835502725439664,-0.9035310861325364,-1.0567171087809695,-4.139054082197763,-3.1815422966735545,-2.0081380172687298,-1.5029638691919058,0.7242008740307788,-0.21521521521521508,0.4771771771771771,Affine,0.0,0.0,0.0,0.0,0.1286288365404023,0.0,0.0,0.2789644598337772,0.0,0.0,0.0,0.2372889505826081,0.0,0.0,0.0,0.0,0.2347539817562819,0.0,0.0,0.1203637712869303,0.0,0.0,0.0,0.0,58,47,5,61,56,35,95,13,26,86,96,64,79,11,62,80,47,70,75,58,10,16,12,71,3.2525379830926955,-0.1956161777515639,0.858109705882353,0.700215980392157,0.787323446120077,0.785811911764706,0.401785392156863,296,2
0,0.21819691549993242,0.6733338705296822,0.01586455414890322,0.02976194898519018,1.8760994371221202,0.2180885005868749,0.9341267977968375,2.6724422457700823,0.9453579997717618,-0.5906637651240286,-0.3147131569132683,1.0,0.08959999999999999,0.09489999999999998,0.9441415929006913,0.18359999999999999,0.13949999999999996,1.3162396809738066,0.36419999999999997,0.1268,2.872782057271004,0.1285251756352693,0.6961247242804791,0.1407251098609661,0.2912224284389428,-0.13949206849762508,0.7176119708511601,0.889493177372719,1.069926149574755,1.166902063408445,0.20268449380382042,0.4420757548476672,1.3100865129373318,1.313792950629475,-1.4730427555831236,-0.5764436446103147,0.3647626933912839,0.870626003688114,-4.083599057545055,-2.8575030399913133,1.5881658699587944,1.6071511701685506,0.8046932603819007,-0.02702702702702702,0.4974974974974975,Affine,0.0,0.3264916059183528,0.0,0.0,0.0,0.0,0.0,0.0,0.0578526482645721,0.0,0.0,0.0,0.3287365160148428,0.0,0.0,0.0,0.2869192298022322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,88,50,15,59,70,62,83,72,62,50,77,54,54,97,96,28,51,74,33,1,85,69,1,2.9088351632854845,0.8157078069838555,0.817025098039216,0.595961911764706,0.782878315744089,0.666699215686274,0.319662941176471,297,2
